Source,Target,Type,Id,Label,timeset,Weight
161246244,64957124,Directed,2244,,,1
161246244,64971391,Directed,2245,,,1
161246244,76958782,Directed,2246,,,1
161246244,78840605,Directed,2247,,,1
161246244,83373018,Directed,2248,,,1
161246244,125916807,Directed,2249,,,1
161246244,141954856,Directed,2250,,,1
161246244,144596911,Directed,2251,,,1
161246244,146047034,Directed,2252,,,1
161246244,155317574,Directed,2253,,,1
161246244,157723522,Directed,2254,,,1
161246244,168940440,Directed,2255,,,1
161246244,309380107,Directed,2256,,,1
161246244,310516983,Directed,2257,,,1
161246244,367545737,Directed,2258,,,1
161246244,368738107,Directed,2259,,,1
161246244,384545072,Directed,2260,,,1
161246244,603178824,Directed,2261,,,1
161359926,1024192,Directed,2262,,,1
161359926,3475204,Directed,2263,,,1
161359926,4336416,Directed,2264,,,1
161359926,6023505,Directed,2265,,,1
161359926,6093629,Directed,2266,,,1
161359926,6748955,Directed,2267,,,1
161359926,11227609,Directed,2268,,,1
161359926,13400887,Directed,2269,,,1
161359926,20030036,Directed,2270,,,1
161359926,20476617,Directed,2271,,,1
161359926,22892068,Directed,2272,,,1
161359926,22939550,Directed,2273,,,1
161359926,24364207,Directed,2274,,,1
161359926,25193879,Directed,2275,,,1
161359926,31328319,Directed,2276,,,1
161359926,32387403,Directed,2277,,,1
161359926,33717282,Directed,2278,,,1
161359926,44120838,Directed,2279,,,1
161359926,51088180,Directed,2280,,,1
161359926,54458327,Directed,2281,,,1
161359926,54773553,Directed,2282,,,1
161359926,56879789,Directed,2283,,,1
161359926,71321935,Directed,2284,,,1
161359926,77665676,Directed,2285,,,1
161359926,80047424,Directed,2286,,,1
161359926,83373018,Directed,2287,,,1
161359926,103900446,Directed,2288,,,1
161359926,111698345,Directed,2289,,,1
161359926,131694941,Directed,2290,,,1
161359926,132462259,Directed,2291,,,1
161359926,137992384,Directed,2292,,,1
161359926,141954856,Directed,2293,,,1
161359926,143360597,Directed,2294,,,1
161359926,146047034,Directed,2295,,,1
161359926,156763202,Directed,2296,,,1
161359926,182961149,Directed,2297,,,1
161359926,202962719,Directed,2298,,,1
161359926,238708112,Directed,2299,,,1
161359926,242463897,Directed,2300,,,1
161359926,264947603,Directed,2301,,,1
161359926,310516983,Directed,2302,,,1
161359926,313046065,Directed,2303,,,1
165645093,5252078,Directed,2304,,,1
165645093,30868506,Directed,2305,,,1
165645093,39300360,Directed,2306,,,1
165645093,61099505,Directed,2307,,,1
165645093,77665676,Directed,2308,,,1
165645093,83373018,Directed,2309,,,1
165645093,103900446,Directed,2310,,,1
165645093,141954856,Directed,2311,,,1
165645093,144596911,Directed,2312,,,1
165645093,152780422,Directed,2313,,,1
165645093,156763202,Directed,2314,,,1
165645093,168940440,Directed,2315,,,1
165645093,190285910,Directed,2316,,,1
165645093,238708112,Directed,2317,,,1
165645093,241130407,Directed,2318,,,1
165645093,298612534,Directed,2319,,,1
165645093,309380107,Directed,2320,,,1
165645093,313046065,Directed,2321,,,1
168940440,5010690,Directed,2322,,,1
168940440,20030036,Directed,2323,,,1
168940440,29361763,Directed,2324,,,1
168940440,30868506,Directed,2325,,,1
168940440,46986076,Directed,2326,,,1
168940440,51088180,Directed,2327,,,1
168940440,64280799,Directed,2328,,,1
168940440,77665676,Directed,2329,,,1
168940440,83373018,Directed,2330,,,1
168940440,138579434,Directed,2331,,,1
168940440,152780422,Directed,2332,,,1
168940440,156763202,Directed,2333,,,1
168940440,157526722,Directed,2334,,,1
168940440,161246244,Directed,2335,,,1
168940440,165645093,Directed,2336,,,1
168940440,238708112,Directed,2337,,,1
168940440,241130407,Directed,2338,,,1
168940440,268087726,Directed,2339,,,1
168940440,313046065,Directed,2340,,,1
171358806,1024192,Directed,2341,,,1
171358806,4336416,Directed,2342,,,1
171358806,4956469,Directed,2343,,,1
171358806,11629386,Directed,2344,,,1
171358806,13400887,Directed,2345,,,1
171358806,24238237,Directed,2346,,,1
171358806,27942474,Directed,2347,,,1
171358806,39921592,Directed,2348,,,1
171358806,50179770,Directed,2349,,,1
171358806,61668063,Directed,2350,,,1
171358806,63203300,Directed,2351,,,1
171358806,65836797,Directed,2352,,,1
171358806,71321935,Directed,2353,,,1
171358806,86026697,Directed,2354,,,1
171358806,103773061,Directed,2355,,,1
171358806,111618438,Directed,2356,,,1
171358806,159704936,Directed,2357,,,1
171358806,323551446,Directed,2358,,,1
171358806,377608556,Directed,2359,,,1
177532072,20476617,Directed,2360,,,1
177532072,45862629,Directed,2361,,,1
177532072,54773553,Directed,2362,,,1
177532072,64957124,Directed,2363,,,1
177532072,101425364,Directed,2364,,,1
182961149,1024192,Directed,2365,,,1
182961149,4336416,Directed,2366,,,1
182961149,5400033,Directed,2367,,,1
182961149,20476617,Directed,2368,,,1
182961149,80047424,Directed,2369,,,1
182961149,120175009,Directed,2370,,,1
182961149,131694941,Directed,2371,,,1
182961149,132462259,Directed,2372,,,1
182961149,161359926,Directed,2373,,,1
184067406,90541957,Directed,2374,,,1
184067406,103378350,Directed,2375,,,1
188114584,118901175,Directed,2376,,,1
188114584,155862760,Directed,2377,,,1
188114584,155959506,Directed,2378,,,1
188114584,225748762,Directed,2379,,,1
188114584,262577139,Directed,2380,,,1
188114584,305195821,Directed,2381,,,1
188114584,386475811,Directed,2382,,,1
188114584,402188549,Directed,2383,,,1
188870724,3782958,Directed,2384,,,1
188870724,5010690,Directed,2385,,,1
188870724,7877958,Directed,2386,,,1
188870724,29361763,Directed,2387,,,1
188870724,30868506,Directed,2388,,,1
188870724,46986076,Directed,2389,,,1
188870724,67239996,Directed,2390,,,1
188870724,103900446,Directed,2391,,,1
188870724,111698345,Directed,2392,,,1
188870724,141954856,Directed,2393,,,1
188870724,152780422,Directed,2394,,,1
188870724,156763202,Directed,2395,,,1
188870724,195983394,Directed,2396,,,1
188870724,284700336,Directed,2397,,,1
188870724,313046065,Directed,2398,,,1
190285910,165645093,Directed,2399,,,1
193297541,25193879,Directed,2400,,,1
193297541,27535543,Directed,2401,,,1
193297541,31398768,Directed,2402,,,1
193297541,32996573,Directed,2403,,,1
193297541,103603011,Directed,2404,,,1
193297541,125476160,Directed,2405,,,1
193297541,135638548,Directed,2406,,,1
193297541,156461947,Directed,2407,,,1
193297541,204869470,Directed,2408,,,1
193297541,227448827,Directed,2409,,,1
195983394,4956469,Directed,2410,,,1
195983394,5010690,Directed,2411,,,1
195983394,6113425,Directed,2412,,,1
195983394,8640918,Directed,2413,,,1
195983394,20030036,Directed,2414,,,1
195983394,29361763,Directed,2415,,,1
195983394,30868506,Directed,2416,,,1
195983394,45862629,Directed,2417,,,1
195983394,46986076,Directed,2418,,,1
195983394,54458327,Directed,2419,,,1
195983394,57872530,Directed,2420,,,1
195983394,67239996,Directed,2421,,,1
195983394,103900446,Directed,2422,,,1
195983394,141468568,Directed,2423,,,1
195983394,141954856,Directed,2424,,,1
195983394,152780422,Directed,2425,,,1
195983394,156763202,Directed,2426,,,1
195983394,188870724,Directed,2427,,,1
195983394,230662240,Directed,2428,,,1
195983394,238708112,Directed,2429,,,1
195983394,310516983,Directed,2430,,,1
195983394,313046065,Directed,2431,,,1
195983394,323551446,Directed,2432,,,1
202962719,6093629,Directed,2433,,,1
202962719,20476617,Directed,2434,,,1
202962719,21789442,Directed,2435,,,1
202962719,22939550,Directed,2436,,,1
202962719,25193879,Directed,2437,,,1
202962719,26702622,Directed,2438,,,1
202962719,31398768,Directed,2439,,,1
202962719,32996573,Directed,2440,,,1
202962719,35413398,Directed,2441,,,1
202962719,37478140,Directed,2442,,,1
202962719,45862629,Directed,2443,,,1
202962719,50646716,Directed,2444,,,1
202962719,51088180,Directed,2445,,,1
202962719,56879789,Directed,2446,,,1
202962719,59400046,Directed,2447,,,1
202962719,80047424,Directed,2448,,,1
202962719,100679237,Directed,2449,,,1
202962719,103603011,Directed,2450,,,1
202962719,117240274,Directed,2451,,,1
202962719,125476160,Directed,2452,,,1
202962719,135638548,Directed,2453,,,1
202962719,140724383,Directed,2454,,,1
202962719,161359926,Directed,2455,,,1
202962719,227448827,Directed,2456,,,1
204869470,52599775,Directed,2457,,,1
204869470,117240274,Directed,2458,,,1
204869470,137992384,Directed,2459,,,1
204869470,193297541,Directed,2460,,,1
225748762,118901175,Directed,2461,,,1
225748762,155862760,Directed,2462,,,1
225748762,188114584,Directed,2463,,,1
225748762,262577139,Directed,2464,,,1
225748762,402188549,Directed,2465,,,1
225853331,23049459,Directed,2466,,,1
225853331,54773553,Directed,2467,,,1
225853331,64027899,Directed,2468,,,1
225853331,125916807,Directed,2469,,,1
225853331,157723522,Directed,2470,,,1
225853331,368738107,Directed,2471,,,1
226085022,59608371,Directed,2472,,,1
226085022,67550851,Directed,2473,,,1
226085022,386475811,Directed,2474,,,1
226085022,508410006,Directed,2475,,,1
227448827,6093629,Directed,2476,,,1
227448827,13400887,Directed,2477,,,1
227448827,21789442,Directed,2478,,,1
227448827,22939550,Directed,2479,,,1
227448827,25193879,Directed,2480,,,1
227448827,26702622,Directed,2481,,,1
227448827,31398768,Directed,2482,,,1
227448827,32996573,Directed,2483,,,1
227448827,35413398,Directed,2484,,,1
227448827,50646716,Directed,2485,,,1
227448827,56879789,Directed,2486,,,1
227448827,59400046,Directed,2487,,,1
227448827,80047424,Directed,2488,,,1
227448827,100679237,Directed,2489,,,1
227448827,103603011,Directed,2490,,,1
227448827,117240274,Directed,2491,,,1
227448827,125476160,Directed,2492,,,1
227448827,135638548,Directed,2493,,,1
227448827,140724383,Directed,2494,,,1
227448827,193297541,Directed,2495,,,1
227448827,202962719,Directed,2496,,,1
230662240,3782958,Directed,2497,,,1
230662240,5010690,Directed,2498,,,1
230662240,6113425,Directed,2499,,,1
230662240,8640918,Directed,2500,,,1
230662240,11227609,Directed,2501,,,1
230662240,24238237,Directed,2502,,,1
230662240,29361763,Directed,2503,,,1
230662240,50421281,Directed,2504,,,1
230662240,57872530,Directed,2505,,,1
230662240,67239996,Directed,2506,,,1
230662240,103900446,Directed,2507,,,1
230662240,141468568,Directed,2508,,,1
230662240,141954856,Directed,2509,,,1
230662240,156763202,Directed,2510,,,1
230662240,195983394,Directed,2511,,,1
230662240,241130407,Directed,2512,,,1
230662240,313046065,Directed,2513,,,1
230662240,445656147,Directed,2514,,,1
230662240,603178824,Directed,2515,,,1
236211484,20476617,Directed,2516,,,1
236211484,24238237,Directed,2517,,,1
236211484,39300360,Directed,2518,,,1
236211484,45862629,Directed,2519,,,1
236211484,77665676,Directed,2520,,,1
236211484,101425364,Directed,2521,,,1
238708112,5252078,Directed,2522,,,1
238708112,6113425,Directed,2523,,,1
238708112,8640918,Directed,2524,,,1
238708112,20030036,Directed,2525,,,1
238708112,29361763,Directed,2526,,,1
238708112,30868506,Directed,2527,,,1
238708112,44120838,Directed,2528,,,1
238708112,46986076,Directed,2529,,,1
238708112,57872530,Directed,2530,,,1
238708112,61099505,Directed,2531,,,1
238708112,67239996,Directed,2532,,,1
238708112,83373018,Directed,2533,,,1
238708112,103900446,Directed,2534,,,1
238708112,111698345,Directed,2535,,,1
238708112,140461525,Directed,2536,,,1
238708112,141954856,Directed,2537,,,1
238708112,152780422,Directed,2538,,,1
238708112,156763202,Directed,2539,,,1
238708112,161359926,Directed,2540,,,1
238708112,165645093,Directed,2541,,,1
238708112,168940440,Directed,2542,,,1
238708112,195983394,Directed,2543,,,1
238708112,241130407,Directed,2544,,,1
238708112,264947603,Directed,2545,,,1
238708112,284700336,Directed,2546,,,1
238708112,309380107,Directed,2547,,,1
238708112,313046065,Directed,2548,,,1
238708112,445656147,Directed,2549,,,1
241130407,3782958,Directed,2550,,,1
241130407,5010690,Directed,2551,,,1
241130407,5252078,Directed,2552,,,1
241130407,11227609,Directed,2553,,,1
241130407,13400887,Directed,2554,,,1
241130407,27942474,Directed,2555,,,1
241130407,29361763,Directed,2556,,,1
241130407,30868506,Directed,2557,,,1
241130407,46986076,Directed,2558,,,1
241130407,54458327,Directed,2559,,,1
241130407,64280799,Directed,2560,,,1
241130407,67239996,Directed,2561,,,1
241130407,68129316,Directed,2562,,,1
241130407,83373018,Directed,2563,,,1
241130407,93414796,Directed,2564,,,1
241130407,103900446,Directed,2565,,,1
241130407,141468568,Directed,2566,,,1
241130407,144596911,Directed,2567,,,1
241130407,156763202,Directed,2568,,,1
241130407,157526722,Directed,2569,,,1
241130407,165645093,Directed,2570,,,1
241130407,168940440,Directed,2571,,,1
241130407,230662240,Directed,2572,,,1
241130407,238708112,Directed,2573,,,1
241130407,313046065,Directed,2574,,,1
241130407,603178824,Directed,2575,,,1
242463897,9096657,Directed,2576,,,1
242463897,11227609,Directed,2577,,,1
242463897,31429310,Directed,2578,,,1
242463897,39300360,Directed,2579,,,1
242463897,54773553,Directed,2580,,,1
242463897,64280799,Directed,2581,,,1
242463897,77665676,Directed,2582,,,1
242463897,111618438,Directed,2583,,,1
242463897,152780422,Directed,2584,,,1
242463897,156763202,Directed,2585,,,1
242463897,161359926,Directed,2586,,,1
242463897,264947603,Directed,2587,,,1
242463897,268087726,Directed,2588,,,1
242463897,310516983,Directed,2589,,,1
242463897,313046065,Directed,2590,,,1
243650300,14704083,Directed,2591,,,1
243650300,64971391,Directed,2592,,,1
243650300,154362434,Directed,2593,,,1
250187404,508410006,Directed,2594,,,1
256250622,159704936,Directed,2595,,,1
262095077,20819022,Directed,2596,,,1
262095077,34597212,Directed,2597,,,1
262095077,268087726,Directed,2598,,,1
262095077,313046065,Directed,2599,,,1
262577139,7760561,Directed,2600,,,1
262577139,95754275,Directed,2601,,,1
262577139,118901175,Directed,2602,,,1
262577139,188114584,Directed,2603,,,1
262577139,225748762,Directed,2604,,,1
262577139,305195821,Directed,2605,,,1
262577139,386475811,Directed,2606,,,1
262577139,402188549,Directed,2607,,,1
262577139,508410006,Directed,2608,,,1
264947603,26987778,Directed,2609,,,1
264947603,157526722,Directed,2610,,,1
264947603,161359926,Directed,2611,,,1
264947603,238708112,Directed,2612,,,1
264947603,242463897,Directed,2613,,,1
268074263,14135520,Directed,2614,,,1
268074263,77665676,Directed,2615,,,1
268087726,5252078,Directed,2616,,,1
268087726,9096657,Directed,2617,,,1
268087726,20030036,Directed,2618,,,1
268087726,20819022,Directed,2619,,,1
268087726,24238237,Directed,2620,,,1
268087726,34597212,Directed,2621,,,1
268087726,39300360,Directed,2622,,,1
268087726,54773553,Directed,2623,,,1
268087726,56859594,Directed,2624,,,1
268087726,77665676,Directed,2625,,,1
268087726,111618438,Directed,2626,,,1
268087726,152780422,Directed,2627,,,1
268087726,156763202,Directed,2628,,,1
268087726,168940440,Directed,2629,,,1
268087726,242463897,Directed,2630,,,1
268087726,262095077,Directed,2631,,,1
268087726,310516983,Directed,2632,,,1
268087726,313046065,Directed,2633,,,1
270315114,7760561,Directed,2634,,,1
270315114,95754275,Directed,2635,,,1
270315114,118180592,Directed,2636,,,1
270315114,155959506,Directed,2637,,,1
270315114,305195821,Directed,2638,,,1
270315114,386475811,Directed,2639,,,1
284700336,681368,Directed,2640,,,1
284700336,5010690,Directed,2641,,,1
284700336,6660444,Directed,2642,,,1
284700336,11227609,Directed,2643,,,1
284700336,19102982,Directed,2644,,,1
284700336,20030036,Directed,2645,,,1
284700336,29361763,Directed,2646,,,1
284700336,45862629,Directed,2647,,,1
284700336,77665676,Directed,2648,,,1
284700336,103900446,Directed,2649,,,1
284700336,111698345,Directed,2650,,,1
284700336,141954856,Directed,2651,,,1
284700336,152780422,Directed,2652,,,1
284700336,188870724,Directed,2653,,,1
284700336,238708112,Directed,2654,,,1
284700336,310516983,Directed,2655,,,1
284700336,313046065,Directed,2656,,,1
284700336,445656147,Directed,2657,,,1
298612534,5252078,Directed,2658,,,1
298612534,9096657,Directed,2659,,,1
298612534,13493426,Directed,2660,,,1
298612534,32387403,Directed,2661,,,1
298612534,39300360,Directed,2662,,,1
298612534,51088180,Directed,2663,,,1
298612534,67239996,Directed,2664,,,1
298612534,103900446,Directed,2665,,,1
298612534,111618438,Directed,2666,,,1
298612534,165645093,Directed,2667,,,1
298612534,310516983,Directed,2668,,,1
298612534,313046065,Directed,2669,,,1
298612534,323551446,Directed,2670,,,1
298914898,1687066,Directed,2671,,,1
298914898,1895348,Directed,2672,,,1
298914898,11868865,Directed,2673,,,1
298914898,15604345,Directed,2674,,,1
298914898,21245937,Directed,2675,,,1
298914898,64971391,Directed,2676,,,1
305195821,7760561,Directed,2677,,,1
305195821,59608371,Directed,2678,,,1
305195821,67550851,Directed,2679,,,1
305195821,87341983,Directed,2680,,,1
305195821,88522339,Directed,2681,,,1
305195821,95754275,Directed,2682,,,1
305195821,118180592,Directed,2683,,,1
305195821,155862760,Directed,2684,,,1
305195821,155959506,Directed,2685,,,1
305195821,188114584,Directed,2686,,,1
305195821,262577139,Directed,2687,,,1
305195821,270315114,Directed,2688,,,1
305195821,386475811,Directed,2689,,,1
310516983,3782958,Directed,2690,,,1
310516983,5010690,Directed,2691,,,1
310516983,5252078,Directed,2692,,,1
310516983,8640918,Directed,2693,,,1
310516983,11227609,Directed,2694,,,1
310516983,20030036,Directed,2695,,,1
310516983,24238237,Directed,2696,,,1
310516983,38914349,Directed,2697,,,1
310516983,39300360,Directed,2698,,,1
310516983,45862629,Directed,2699,,,1
310516983,54458327,Directed,2700,,,1
310516983,54773553,Directed,2701,,,1
310516983,55672956,Directed,2702,,,1
310516983,64280799,Directed,2703,,,1
310516983,67239996,Directed,2704,,,1
310516983,68129316,Directed,2705,,,1
310516983,77665676,Directed,2706,,,1
310516983,78840605,Directed,2707,,,1
310516983,83373018,Directed,2708,,,1
310516983,103900446,Directed,2709,,,1
310516983,125916807,Directed,2710,,,1
310516983,141954856,Directed,2711,,,1
310516983,144596911,Directed,2712,,,1
310516983,146047034,Directed,2713,,,1
310516983,152780422,Directed,2714,,,1
310516983,156763202,Directed,2715,,,1
310516983,161246244,Directed,2716,,,1
310516983,161359926,Directed,2717,,,1
310516983,195983394,Directed,2718,,,1
310516983,242463897,Directed,2719,,,1
310516983,268087726,Directed,2720,,,1
310516983,284700336,Directed,2721,,,1
310516983,298612534,Directed,2722,,,1
310516983,309380107,Directed,2723,,,1
310516983,313046065,Directed,2724,,,1
310516983,384545072,Directed,2725,,,1
310516983,603178824,Directed,2726,,,1
313046065,3782958,Directed,2727,,,1
313046065,3921112,Directed,2728,,,1
313046065,5010690,Directed,2729,,,1
313046065,5252078,Directed,2730,,,1
313046065,7877958,Directed,2731,,,1
313046065,8640918,Directed,2732,,,1
313046065,11227609,Directed,2733,,,1
313046065,20030036,Directed,2734,,,1
313046065,20476617,Directed,2735,,,1
313046065,20819022,Directed,2736,,,1
313046065,24238237,Directed,2737,,,1
313046065,29361763,Directed,2738,,,1
313046065,30868506,Directed,2739,,,1
313046065,31429310,Directed,2740,,,1
313046065,34597212,Directed,2741,,,1
313046065,39300360,Directed,2742,,,1
313046065,45862629,Directed,2743,,,1
313046065,50421281,Directed,2744,,,1
313046065,54458327,Directed,2745,,,1
313046065,54773553,Directed,2746,,,1
313046065,55672956,Directed,2747,,,1
313046065,56859594,Directed,2748,,,1
313046065,64280799,Directed,2749,,,1
313046065,64971391,Directed,2750,,,1
313046065,67239996,Directed,2751,,,1
313046065,77665676,Directed,2752,,,1
313046065,78840605,Directed,2753,,,1
313046065,83373018,Directed,2754,,,1
313046065,90541957,Directed,2755,,,1
313046065,94735710,Directed,2756,,,1
313046065,103900446,Directed,2757,,,1
313046065,111618438,Directed,2758,,,1
313046065,111698345,Directed,2759,,,1
313046065,125916807,Directed,2760,,,1
313046065,137992384,Directed,2761,,,1
313046065,141954856,Directed,2762,,,1
313046065,144596911,Directed,2763,,,1
313046065,146047034,Directed,2764,,,1
313046065,152780422,Directed,2765,,,1
313046065,156763202,Directed,2766,,,1
313046065,157526722,Directed,2767,,,1
313046065,161359926,Directed,2768,,,1
313046065,165645093,Directed,2769,,,1
313046065,168940440,Directed,2770,,,1
313046065,188870724,Directed,2771,,,1
313046065,195983394,Directed,2772,,,1
313046065,230662240,Directed,2773,,,1
313046065,238708112,Directed,2774,,,1
313046065,241130407,Directed,2775,,,1
313046065,242463897,Directed,2776,,,1
313046065,262095077,Directed,2777,,,1
313046065,268087726,Directed,2778,,,1
313046065,284700336,Directed,2779,,,1
313046065,298612534,Directed,2780,,,1
313046065,310516983,Directed,2781,,,1
313046065,319046433,Directed,2782,,,1
313046065,384545072,Directed,2783,,,1
313046065,445656147,Directed,2784,,,1
313046065,473018189,Directed,2785,,,1
313046065,603178824,Directed,2786,,,1
318446239,182513,Directed,2787,,,1
318446239,2996029,Directed,2788,,,1
319046433,7347081,Directed,2789,,,1
319046433,9096657,Directed,2790,,,1
319046433,24238237,Directed,2791,,,1
319046433,39300360,Directed,2792,,,1
319046433,51088180,Directed,2793,,,1
319046433,54458327,Directed,2794,,,1
319046433,67239996,Directed,2795,,,1
319046433,77665676,Directed,2796,,,1
319046433,93414796,Directed,2797,,,1
319046433,111618438,Directed,2798,,,1
319046433,137992384,Directed,2799,,,1
319046433,157526722,Directed,2800,,,1
319046433,298612534,Directed,2801,,,1
319046433,313046065,Directed,2802,,,1
319046433,323551446,Directed,2803,,,1
323551446,918798,Directed,2804,,,1
323551446,4336416,Directed,2805,,,1
323551446,4956469,Directed,2806,,,1
323551446,6748955,Directed,2807,,,1
323551446,10456983,Directed,2808,,,1
323551446,13400887,Directed,2809,,,1
323551446,20030036,Directed,2810,,,1
323551446,23049459,Directed,2811,,,1
323551446,33717282,Directed,2812,,,1
323551446,37478140,Directed,2813,,,1
323551446,48531889,Directed,2814,,,1
323551446,50179770,Directed,2815,,,1
323551446,80047424,Directed,2816,,,1
323551446,83373018,Directed,2817,,,1
323551446,90541957,Directed,2818,,,1
323551446,93414796,Directed,2819,,,1
323551446,103378350,Directed,2820,,,1
323551446,111698345,Directed,2821,,,1
323551446,140724383,Directed,2822,,,1
323551446,155317574,Directed,2823,,,1
329769278,4336416,Directed,2824,,,1
329769278,5400033,Directed,2825,,,1
329769278,6023505,Directed,2826,,,1
329769278,6748955,Directed,2827,,,1
329769278,11629386,Directed,2828,,,1
329769278,13400887,Directed,2829,,,1
329769278,13493426,Directed,2830,,,1
329769278,23049459,Directed,2831,,,1
329769278,24364207,Directed,2832,,,1
329769278,103378350,Directed,2833,,,1
329769278,140113405,Directed,2834,,,1
329769278,323551446,Directed,2835,,,1
367545737,23049459,Directed,2836,,,1
367545737,54773553,Directed,2837,,,1
367545737,157723522,Directed,2838,,,1
367545737,161246244,Directed,2839,,,1
368738107,2708616,Directed,2840,,,1
368738107,45862629,Directed,2841,,,1
368738107,54773553,Directed,2842,,,1
368738107,64027899,Directed,2843,,,1
368738107,64971391,Directed,2844,,,1
368738107,125916807,Directed,2845,,,1
368738107,157723522,Directed,2846,,,1
368738107,161246244,Directed,2847,,,1
368738107,225853331,Directed,2848,,,1
377608556,5400033,Directed,2849,,,1
377608556,20044768,Directed,2850,,,1
377608556,22892068,Directed,2851,,,1
377608556,31328319,Directed,2852,,,1
377608556,171358806,Directed,2853,,,1
384545072,11227609,Directed,2854,,,1
384545072,20030036,Directed,2855,,,1
384545072,54773553,Directed,2856,,,1
384545072,55672956,Directed,2857,,,1
384545072,56859594,Directed,2858,,,1
384545072,76958782,Directed,2859,,,1
384545072,78840605,Directed,2860,,,1
384545072,83373018,Directed,2861,,,1
384545072,125916807,Directed,2862,,,1
384545072,141954856,Directed,2863,,,1
384545072,144596911,Directed,2864,,,1
384545072,146047034,Directed,2865,,,1
384545072,152780422,Directed,2866,,,1
384545072,161246244,Directed,2867,,,1
384545072,309380107,Directed,2868,,,1
384545072,310516983,Directed,2869,,,1
384545072,313046065,Directed,2870,,,1
386475811,7760561,Directed,2871,,,1
386475811,59608371,Directed,2872,,,1
386475811,67550851,Directed,2873,,,1
386475811,82189885,Directed,2874,,,1
386475811,87341983,Directed,2875,,,1
386475811,88522339,Directed,2876,,,1
386475811,95754275,Directed,2877,,,1
386475811,118180592,Directed,2878,,,1
386475811,155862760,Directed,2879,,,1
386475811,155959506,Directed,2880,,,1
386475811,188114584,Directed,2881,,,1
386475811,226085022,Directed,2882,,,1
386475811,262577139,Directed,2883,,,1
386475811,270315114,Directed,2884,,,1
386475811,305195821,Directed,2885,,,1
386475811,402088526,Directed,2886,,,1
386475811,402188549,Directed,2887,,,1
402088526,82189885,Directed,2888,,,1
402088526,88522339,Directed,2889,,,1
402088526,155862760,Directed,2890,,,1
402088526,155959506,Directed,2891,,,1
402088526,386475811,Directed,2892,,,1
402188549,7760561,Directed,2893,,,1
402188549,88522339,Directed,2894,,,1
402188549,118901175,Directed,2895,,,1
402188549,155862760,Directed,2896,,,1
402188549,188114584,Directed,2897,,,1
402188549,225748762,Directed,2898,,,1
402188549,262577139,Directed,2899,,,1
402188549,386475811,Directed,2900,,,1
441856536,137373885,Directed,2901,,,1
445656147,681368,Directed,2902,,,1
445656147,3782958,Directed,2903,,,1
445656147,6660444,Directed,2904,,,1
445656147,8640918,Directed,2905,,,1
445656147,20030036,Directed,2906,,,1
445656147,29361763,Directed,2907,,,1
445656147,45862629,Directed,2908,,,1
445656147,57872530,Directed,2909,,,1
445656147,64280799,Directed,2910,,,1
445656147,67239996,Directed,2911,,,1
445656147,77665676,Directed,2912,,,1
445656147,103900446,Directed,2913,,,1
445656147,111698345,Directed,2914,,,1
445656147,141954856,Directed,2915,,,1
445656147,156763202,Directed,2916,,,1
445656147,230662240,Directed,2917,,,1
445656147,238708112,Directed,2918,,,1
445656147,284700336,Directed,2919,,,1
445656147,313046065,Directed,2920,,,1
448777041,156763202,Directed,2921,,,1
473010195,53679095,Directed,2922,,,1
473010195,140461525,Directed,2923,,,1
473018189,77665676,Directed,2924,,,1
473018189,141954856,Directed,2925,,,1
473018189,313046065,Directed,2926,,,1
497631220,918798,Directed,2927,,,1
497631220,4336416,Directed,2928,,,1
497631220,4956469,Directed,2929,,,1
497631220,10456983,Directed,2930,,,1
497631220,20044768,Directed,2931,,,1
497631220,50179770,Directed,2932,,,1
497631220,51243629,Directed,2933,,,1
497631220,323551446,Directed,2934,,,1
497631220,509008114,Directed,2935,,,1
502646440,64971391,Directed,2936,,,1
508410006,103900446,Directed,2937,,,1
508410006,226085022,Directed,2938,,,1
508410006,250187404,Directed,2939,,,1
508410006,262577139,Directed,2940,,,1
509008114,11629386,Directed,2941,,,1
509008114,39921592,Directed,2942,,,1
509008114,48531889,Directed,2943,,,1
509008114,51243629,Directed,2944,,,1
509008114,90541957,Directed,2945,,,1
509008114,497631220,Directed,2946,,,1
603178824,5252078,Directed,2947,,,1
603178824,30868506,Directed,2948,,,1
603178824,39300360,Directed,2949,,,1
603178824,55672956,Directed,2950,,,1
603178824,83373018,Directed,2951,,,1
603178824,103900446,Directed,2952,,,1
603178824,125916807,Directed,2953,,,1
603178824,141954856,Directed,2954,,,1
603178824,152780422,Directed,2955,,,1
603178824,156763202,Directed,2956,,,1
603178824,161246244,Directed,2957,,,1
603178824,230662240,Directed,2958,,,1
603178824,241130407,Directed,2959,,,1
603178824,310516983,Directed,2960,,,1
603178824,313046065,Directed,2961,,,1
